                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    313,                0.98703,                0.42446,                 1.1687,                0.96223,                0.97478,                0.98734,                0.69627,                 1.2101,                 0.4553,                 1.4592,               0.004852,               0.004852,               0.004852
                    314,                0.96635,                0.42192,                 1.1393,                0.94785,                0.98303,                0.98422,                0.69147,                 1.2102,                0.46121,                 1.4611,              0.0048355,              0.0048355,              0.0048355
                    315,                 0.9593,                0.41347,                 1.1313,                0.95343,                0.97493,                0.98186,                0.68459,                 1.2061,                0.48298,                 1.4664,               0.004819,               0.004819,               0.004819
                    316,                0.94546,                0.41213,                 1.1455,                0.95621,                0.96834,                0.98286,                0.68097,                 1.2289,                0.48836,                 1.4728,              0.0048025,              0.0048025,              0.0048025
                    317,                0.95381,                0.41346,                 1.1417,                0.96103,                0.97614,                0.98571,                0.68092,                 1.2258,                0.47377,                 1.4734,               0.004786,               0.004786,               0.004786
                    318,                0.96366,                 0.4175,                 1.1418,                0.95208,                0.97889,                0.98569,                0.68756,                 1.2182,                0.46545,                 1.4633,              0.0047695,              0.0047695,              0.0047695
                    319,                 0.9561,                0.41503,                 1.1415,                 0.9639,                0.97493,                0.98811,                0.68801,                 1.2213,                0.48011,                 1.4727,               0.004753,               0.004753,               0.004753
                    320,                0.94072,                0.40992,                 1.1339,                0.95218,                0.97204,                0.97957,                0.69186,                 1.2354,                0.46971,                 1.4703,              0.0047365,              0.0047365,              0.0047365
                    321,                0.95035,                 0.4123,                 1.1426,                 0.9596,                0.97128,                0.98626,                0.69401,                 1.2286,                0.46289,                 1.4741,                0.00472,                0.00472,                0.00472
                    322,                0.95971,                0.41707,                 1.1528,                0.96367,                0.97973,                0.98658,                0.69899,                 1.2021,                0.44676,                 1.4585,              0.0047035,              0.0047035,              0.0047035
                    323,                0.96114,                0.42043,                 1.1278,                0.95437,                0.98549,                0.98486,                0.68922,                 1.2293,                0.46229,                  1.478,               0.004687,               0.004687,               0.004687
                    324,                0.95108,                0.41225,                 1.1505,                0.95644,                0.97625,                 0.9847,                0.68984,                 1.2187,                0.47261,                  1.472,              0.0046705,              0.0046705,              0.0046705
                    325,                0.94879,                0.40856,                 1.1436,                0.96006,                0.97625,                0.98637,                 0.6827,                 1.2232,                0.47962,                 1.4685,               0.004654,               0.004654,               0.004654
                    326,                0.95331,                0.41179,                 1.1237,                 0.9587,                0.98001,                0.98694,                0.69162,                 1.2025,                 0.4714,                 1.4608,              0.0046375,              0.0046375,              0.0046375
                    327,                0.94604,                 0.4157,                 1.1513,                0.96108,                0.97741,                 0.9863,                0.68901,                 1.2028,                0.46486,                 1.4579,               0.004621,               0.004621,               0.004621
                    328,                0.94316,                0.40824,                 1.1258,                0.95962,                0.97757,                0.98487,                0.68681,                 1.2048,                0.47248,                 1.4582,              0.0046045,              0.0046045,              0.0046045
                    329,                0.94481,                0.41426,                 1.1425,                0.96142,                0.97098,                0.98392,                0.68339,                 1.2167,                0.47558,                 1.4678,               0.004588,               0.004588,               0.004588
                    330,                0.95375,                0.41305,                 1.1391,                0.96642,                0.97361,                 0.9861,                0.69736,                 1.2073,                0.46147,                 1.4679,              0.0045715,              0.0045715,              0.0045715
                    331,                0.94803,                0.41795,                 1.1359,                0.95478,                0.97501,                0.98629,                0.69354,                 1.2053,                0.46396,                 1.4622,               0.004555,               0.004555,               0.004555
                    332,                0.96145,                0.41548,                 1.1388,                0.95333,                0.97012,                0.98308,                0.68393,                 1.2174,                0.48343,                 1.4738,              0.0045385,              0.0045385,              0.0045385
                    333,                 0.9442,                0.40955,                 1.1445,                 0.9537,                0.97833,                0.98313,                0.68743,                 1.2221,                0.47798,                 1.4793,               0.004522,               0.004522,               0.004522
                    334,                0.94174,                0.40984,                 1.1336,                0.95619,                0.97625,                0.98578,                0.68787,                 1.2094,                0.46891,                 1.4694,              0.0045055,              0.0045055,              0.0045055
                    335,                0.93803,                0.41012,                 1.1295,                0.96768,                 0.9723,                0.98622,                0.68988,                 1.2176,                0.46773,                 1.4724,               0.004489,               0.004489,               0.004489
                    336,                0.93528,                0.40266,                 1.1453,                0.96727,                0.97462,                0.98652,                0.69135,                 1.2152,                0.46869,                 1.4655,              0.0044725,              0.0044725,              0.0044725
                    337,                 0.9211,                0.40569,                 1.1319,                0.96973,                0.97202,                0.98428,                 0.6851,                 1.2201,                0.46294,                 1.4774,               0.004456,               0.004456,               0.004456
                    338,                0.93964,                0.40719,                  1.126,                0.95656,                0.96966,                0.98102,                0.68348,                 1.2248,                0.47171,                 1.4866,              0.0044395,              0.0044395,              0.0044395
                    339,                0.93628,                0.40451,                 1.1457,                0.95827,                0.96939,                0.98111,                0.68031,                 1.2189,                0.48496,                 1.4847,               0.004423,               0.004423,               0.004423
                    340,                0.94746,                0.41227,                 1.1475,                0.95566,                0.98021,                0.98346,                0.68977,                 1.2083,                0.46511,                 1.4716,              0.0044065,              0.0044065,              0.0044065
                    341,                 0.9298,                0.40134,                 1.1332,                0.96104,                0.97632,                0.98612,                0.69173,                 1.2099,                0.46011,                 1.4837,                0.00439,                0.00439,                0.00439
                    342,                0.92847,                0.39991,                 1.1338,                0.95468,                0.97098,                0.98528,                0.68785,                 1.2178,                0.47229,                 1.4862,              0.0043735,              0.0043735,              0.0043735
                    343,                0.92734,                0.40395,                 1.1204,                0.95879,                0.97361,                0.98546,                0.69796,                  1.202,                0.45775,                 1.4692,               0.004357,               0.004357,               0.004357
                    344,                0.94206,                0.40669,                 1.1368,                0.95546,                0.97098,                0.98073,                0.68411,                 1.2126,                0.48172,                 1.4875,              0.0043405,              0.0043405,              0.0043405
                    345,                0.90921,                0.39786,                 1.1241,                0.96212,                 0.9718,                 0.9821,                0.68651,                 1.2162,                0.47469,                  1.487,               0.004324,               0.004324,               0.004324
                    346,                0.91521,                0.39977,                 1.1202,                0.95509,                0.97493,                0.98391,                0.68966,                 1.2197,                 0.4699,                 1.4809,              0.0043075,              0.0043075,              0.0043075
                    347,                0.93343,                0.39811,                 1.1377,                0.96601,                0.96834,                0.98448,                0.69532,                 1.2049,                0.45936,                 1.4683,               0.004291,               0.004291,               0.004291
                    348,                0.91103,                0.40078,                 1.1216,                0.95337,                0.96966,                0.98032,                0.69319,                 1.2105,                0.46189,                 1.4625,              0.0042745,              0.0042745,              0.0042745
                    349,                0.93797,                0.40859,                 1.1298,                0.94705,                0.97098,                0.98383,                0.68933,                 1.2154,                0.46498,                  1.471,               0.004258,               0.004258,               0.004258
                    350,                0.91855,                0.40631,                 1.1199,                 0.9558,                0.97493,                0.98507,                0.69586,                 1.2105,                0.45754,                 1.4627,              0.0042415,              0.0042415,              0.0042415
                    351,                0.93366,                0.40428,                 1.1219,                0.95156,                0.97757,                0.98457,                0.69297,                 1.2272,                0.45892,                 1.4743,               0.004225,               0.004225,               0.004225
                    352,                0.92913,                0.40219,                 1.1241,                0.95599,                0.97439,                0.98357,                0.68784,                 1.2251,                0.46477,                 1.4842,              0.0042085,              0.0042085,              0.0042085
                    353,                0.92269,                0.40661,                 1.1406,                0.95847,                0.97438,                0.98585,                 0.6925,                 1.2204,                0.45538,                  1.476,               0.004192,               0.004192,               0.004192
                    354,                0.92319,                0.40217,                 1.1295,                0.96279,                0.96834,                0.98712,                0.68341,                 1.2309,                0.47311,                 1.4747,              0.0041755,              0.0041755,              0.0041755
                    355,                0.91214,                0.39768,                  1.126,                0.95582,                 0.9723,                0.98503,                0.68148,                 1.2292,                 0.4719,                 1.4812,               0.004159,               0.004159,               0.004159
                    356,                0.91967,                0.39877,                 1.1195,                0.95458,                 0.9723,                0.98511,                 0.6834,                 1.2215,                0.47228,                 1.4862,              0.0041425,              0.0041425,              0.0041425
                    357,                0.91753,                0.40679,                 1.1225,                0.96778,                0.96306,                0.98583,                0.68577,                 1.2249,                0.46416,                 1.4795,               0.004126,               0.004126,               0.004126
                    358,                0.91093,                0.40176,                 1.1217,                0.95944,                0.96966,                0.98625,                0.68818,                 1.2267,                0.46329,                 1.4807,              0.0041095,              0.0041095,              0.0041095
                    359,                0.92913,                0.39913,                  1.129,                0.96568,                 0.9651,                 0.9852,                0.69142,                 1.2143,                 0.4648,                 1.4708,               0.004093,               0.004093,               0.004093
                    360,                0.92201,                0.40276,                 1.1429,                 0.9658,                0.96855,                0.98519,                0.68672,                 1.2199,                 0.4669,                 1.4736,              0.0040765,              0.0040765,              0.0040765
                    361,                0.91329,                0.39812,                 1.1158,                0.95615,                0.98153,                0.98457,                0.68778,                  1.219,                0.46614,                 1.4812,                0.00406,                0.00406,                0.00406
                    362,                 0.9102,                 0.3971,                 1.1238,                0.94902,                0.98226,                0.98515,                0.68528,                 1.2244,                0.46972,                 1.4797,              0.0040435,              0.0040435,              0.0040435
                    363,                  0.915,                0.39345,                 1.1338,                0.95377,                0.97987,                0.98659,                0.69374,                 1.2156,                0.45593,                 1.4698,               0.004027,               0.004027,               0.004027
                    364,                0.91565,                0.39744,                  1.136,                0.96813,                0.96834,                0.98653,                0.69593,                 1.2135,                0.45613,                 1.4706,              0.0040105,              0.0040105,              0.0040105
                    365,                0.91226,                0.39488,                 1.1093,                0.96769,                0.96966,                0.98599,                0.68908,                 1.2211,                0.46972,                 1.4829,               0.003994,               0.003994,               0.003994
                    366,                0.90385,                0.39529,                 1.1297,                0.96471,                0.97493,                0.98674,                 0.6891,                 1.2104,                0.46508,                 1.4743,              0.0039775,              0.0039775,              0.0039775
                    367,                0.90736,                0.39449,                 1.1267,                0.96089,                0.96966,                0.98512,                0.68247,                  1.209,                0.48221,                 1.4904,               0.003961,               0.003961,               0.003961
                    368,                0.91654,                0.39719,                 1.1299,                0.96243,                0.96702,                0.98683,                0.68162,                 1.2325,                0.47165,                 1.4951,              0.0039445,              0.0039445,              0.0039445
                    369,                 0.8933,                0.39721,                  1.108,                0.95853,                0.97589,                0.98687,                0.68815,                 1.2344,                0.45898,                 1.4858,               0.003928,               0.003928,               0.003928
                    370,                0.90356,                 0.3999,                 1.1178,                0.96034,                0.97625,                0.98601,                0.68843,                 1.2182,                 0.4556,                 1.4643,              0.0039115,              0.0039115,              0.0039115
                    371,                0.91744,                0.39587,                 1.1241,                0.95116,                0.97889,                 0.9855,                0.68398,                 1.2149,                0.47274,                 1.4774,               0.003895,               0.003895,               0.003895
                    372,                0.90333,                0.39791,                 1.1258,                0.96296,                0.97361,                0.98562,                0.68166,                 1.2224,                0.46073,                 1.4852,              0.0038785,              0.0038785,              0.0038785
                    373,                0.90943,                0.39838,                 1.1265,                0.95277,                0.97625,                0.98512,                0.68227,                  1.224,                0.46096,                 1.4964,               0.003862,               0.003862,               0.003862
                    374,                0.91438,                0.39425,                 1.1227,                0.95859,                0.96966,                0.98613,                0.68902,                 1.2279,                0.46753,                 1.5087,              0.0038455,              0.0038455,              0.0038455
                    375,                0.89252,                0.38548,                 1.1191,                0.96965,                0.96931,                 0.9858,                0.68772,                 1.2239,                0.46693,                  1.498,               0.003829,               0.003829,               0.003829
                    376,                0.90339,                0.38954,                 1.1145,                0.96973,                0.96306,                0.98472,                0.68309,                  1.226,                0.46778,                 1.4993,              0.0038125,              0.0038125,              0.0038125
                    377,                0.89516,                0.38947,                 1.1146,                0.96531,                0.97493,                0.98437,                0.69175,                 1.2085,                0.46182,                 1.4938,               0.003796,               0.003796,               0.003796
                    378,                 0.8705,                0.38076,                 1.1055,                0.96468,                  0.973,                0.98481,                0.69091,                 1.2167,                0.46231,                 1.4946,              0.0037795,              0.0037795,              0.0037795
                    379,                 0.9218,                0.40008,                 1.1256,                0.95746,                0.97493,                0.98556,                0.68453,                 1.2231,                 0.4667,                 1.4955,               0.003763,               0.003763,               0.003763
                    380,                0.91611,                0.39386,                 1.1234,                0.95982,                0.97705,                0.98651,                0.68528,                 1.2194,                0.46579,                 1.4927,              0.0037465,              0.0037465,              0.0037465
                    381,                0.90206,                0.39049,                 1.1115,                0.96135,                0.97098,                0.98631,                0.68793,                 1.2135,                0.46142,                 1.4811,                0.00373,                0.00373,                0.00373
                    382,                0.89234,                0.38651,                 1.1198,                0.95897,                0.97757,                0.98634,                0.69549,                 1.2145,                0.45008,                 1.4783,              0.0037135,              0.0037135,              0.0037135
                    383,                0.89359,                0.39506,                 1.1218,                0.96343,                 0.9723,                 0.9866,                0.69695,                 1.2181,                0.45083,                 1.4745,               0.003697,               0.003697,               0.003697
                    384,                0.88598,                0.38891,                 1.1108,                0.95955,                0.98021,                0.98605,                0.68813,                 1.2221,                0.45811,                  1.495,              0.0036805,              0.0036805,              0.0036805
                    385,                0.87852,                0.38417,                 1.1094,                0.94636,                0.97759,                0.98425,                0.68481,                 1.2263,                0.47607,                 1.4985,               0.003664,               0.003664,               0.003664
                    386,                0.89743,                0.39089,                 1.1111,                0.95849,                 0.9747,                0.98445,                0.68582,                 1.2232,                0.47549,                 1.4976,              0.0036475,              0.0036475,              0.0036475
                    387,                0.89556,                0.39151,                  1.105,                0.96317,                0.96966,                0.98478,                0.69051,                 1.2121,                0.46583,                 1.4894,               0.003631,               0.003631,               0.003631
                    388,                0.88085,                 0.3843,                 1.1114,                 0.9571,                0.97625,                0.98571,                0.69191,                 1.2146,                 0.4574,                 1.4839,              0.0036145,              0.0036145,              0.0036145
                    389,                 0.8829,                0.38551,                 1.1039,                0.95769,                0.98543,                0.98688,                0.69199,                 1.2031,                0.45731,                 1.4691,               0.003598,               0.003598,               0.003598
                    390,                0.89824,                0.39288,                 1.1143,                0.96579,                0.98417,                 0.9861,                0.69444,                 1.1969,                0.45642,                 1.4614,              0.0035815,              0.0035815,              0.0035815
                    391,                0.86453,                0.37906,                 1.1083,                0.95768,                0.97361,                0.98491,                0.68861,                 1.2089,                0.46368,                  1.477,               0.003565,               0.003565,               0.003565
                    392,                0.88914,                0.38357,                  1.118,                0.95911,                0.98021,                0.98469,                0.68852,                 1.2181,                0.46504,                  1.479,              0.0035485,              0.0035485,              0.0035485
                    393,                0.88594,                0.38942,                  1.118,                0.96268,                 0.9723,                0.98251,                0.68539,                 1.2199,                0.47078,                 1.4894,               0.003532,               0.003532,               0.003532
                    394,                0.86618,                0.38113,                 1.1058,                0.95358,                0.97625,                0.98431,                0.68094,                 1.2319,                0.47779,                 1.4986,              0.0035155,              0.0035155,              0.0035155
                    395,                0.87815,                0.38151,                 1.1035,                 0.9597,                0.97098,                0.98341,                0.68667,                 1.2228,                0.48043,                 1.4971,               0.003499,               0.003499,               0.003499
                    396,                0.88986,                0.38229,                 1.0981,                0.96008,                0.97361,                0.98462,                 0.6839,                 1.2237,                0.46986,                 1.4952,              0.0034825,              0.0034825,              0.0034825
                    397,                0.88596,                0.38593,                 1.1203,                0.96384,                 0.9723,                0.98548,                0.68748,                 1.2281,                0.45891,                 1.5015,               0.003466,               0.003466,               0.003466
                    398,                0.87886,                0.38602,                 1.1015,                0.95163,                0.97361,                0.98303,                0.68744,                 1.2303,                 0.4669,                  1.496,              0.0034495,              0.0034495,              0.0034495
                    399,                0.86547,                0.38441,                    1.1,                0.96236,                0.97822,                0.98455,                0.69118,                 1.2202,                0.44775,                 1.4855,               0.003433,               0.003433,               0.003433
                    400,                0.88227,                 0.3875,                 1.1032,                0.95606,                 0.9759,                0.98444,                0.68394,                  1.232,                0.47252,                 1.5003,              0.0034165,              0.0034165,              0.0034165
                    401,                0.88874,                0.38741,                 1.1065,                0.95599,                0.97625,                 0.9835,                0.68172,                 1.2236,                0.48237,                 1.4971,                 0.0034,                 0.0034,                 0.0034
                    402,                0.87777,                0.37943,                 1.1127,                0.94424,                0.98293,                 0.9852,                0.68743,                 1.2166,                0.46818,                 1.4924,              0.0033835,              0.0033835,              0.0033835
                    403,                0.87352,                0.38305,                 1.1011,                0.96486,                0.97361,                0.98605,                0.69278,                 1.2118,                0.45237,                 1.4933,               0.003367,               0.003367,               0.003367
                    404,                0.87482,                0.38279,                 1.0911,                0.96841,                0.97059,                0.98704,                0.69185,                  1.217,                0.44955,                 1.4932,              0.0033505,              0.0033505,              0.0033505
